#============================================================================
# Opacities computed by OpTool        <a^n>=  8.2877E-2  1.1097E-1  5.3228E-1
# Method:   DHS  fmax=  0.800
# Parameters:
#   amin [um]=      0.050 amax [um]=   3000.000  na  =   72    apow=   3.5    
#   lmin [um]=      0.050 lmax [um]=  10000.000  nlam=  300    nang=   180
#   porosity =      0.250 p_mantle =      0.250  fmax= 0.80    chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    0.870  3.01  pyr-mg70
#  core    0.130  1.80  c
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  2.08  mixture of  2 materials and vacuum
#----------------------------------------------------------------------------
# Command: ./optool pyr-mg70 0.87 c 0.13 -p 0.25
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
         300
   1.714925E+01   1.203402E+02   5.820985E+01   7.926876E-01
   1.786382E+01   1.301570E+02   6.186188E+01   7.646037E-01
   1.860817E+01   1.346634E+02   6.559915E+01   7.410888E-01
   1.938353E+01   1.349905E+02   6.816507E+01   7.246900E-01
   2.019119E+01   1.330066E+02   7.011390E+01   7.119604E-01
   2.103251E+01   1.301458E+02   7.168215E+01   7.007704E-01
   2.190889E+01   1.236389E+02   7.273828E+01   6.949854E-01
   2.282178E+01   1.174441E+02   7.250595E+01   6.940743E-01
   2.377272E+01   1.125175E+02   7.180332E+01   6.938539E-01
   2.476327E+01   1.088528E+02   7.090173E+01   6.930461E-01
   2.579510E+01   1.061173E+02   6.994587E+01   6.913994E-01
   2.686992E+01   1.038165E+02   6.927873E+01   6.879957E-01
   2.798953E+01   1.016626E+02   6.875748E+01   6.837313E-01
   2.915579E+01   9.920331E+01   6.861140E+01   6.780119E-01
   3.037064E+01   9.576639E+01   6.850711E+01   6.734490E-01
   3.163612E+01   9.221673E+01   6.821761E+01   6.700743E-01
   3.295432E+01   8.873308E+01   6.779418E+01   6.673620E-01
   3.432745E+01   8.541772E+01   6.729856E+01   6.648164E-01
   3.575780E+01   8.229164E+01   6.676550E+01   6.623221E-01
   3.724774E+01   7.901643E+01   6.627679E+01   6.600811E-01
   3.879977E+01   7.596686E+01   6.560798E+01   6.585578E-01
   4.041647E+01   7.324789E+01   6.476610E+01   6.575445E-01
   4.210053E+01   7.102282E+01   6.384133E+01   6.563170E-01
   4.385476E+01   6.885498E+01   6.296241E+01   6.549374E-01
   4.568209E+01   6.667291E+01   6.213571E+01   6.533186E-01
   4.758556E+01   6.431775E+01   6.148764E+01   6.510657E-01
   4.956834E+01   6.210099E+01   6.083489E+01   6.488044E-01
   5.163374E+01   6.018328E+01   5.997578E+01   6.474268E-01
   5.378519E+01   5.835956E+01   5.908437E+01   6.460859E-01
   5.602630E+01   5.653983E+01   5.825194E+01   6.445150E-01
   5.836079E+01   5.472982E+01   5.750775E+01   6.426229E-01
   6.079255E+01   5.297249E+01   5.672804E+01   6.409933E-01
   6.332563E+01   5.138880E+01   5.586476E+01   6.395441E-01
   6.596427E+01   4.978580E+01   5.506128E+01   6.379254E-01
   6.871284E+01   4.828372E+01   5.429843E+01   6.361002E-01
   7.157595E+01   4.699529E+01   5.344037E+01   6.344574E-01
   7.455836E+01   4.575784E+01   5.256415E+01   6.328060E-01
   7.766503E+01   4.421619E+01   5.195389E+01   6.301409E-01
   8.090115E+01   4.269439E+01   5.137591E+01   6.275633E-01
   8.427212E+01   4.140720E+01   5.061974E+01   6.257424E-01
